seed,method,L_position,centralized_utility,utility,normalized_utility,selected_ues,used_local_reexecutions,total_triggered_local_reexecutions
20,O-RAN negotiation-based ConMit,3.0,736.3778809854147,648.6400601829693,88.08521778451093,45,2,7
20,O-RAN negotiation-based ConMit,4.0,736.3778809854147,659.862326563502,89.60919978754383,47,3,7
20,O-RAN negotiation-based ConMit,5.0,736.3778809854147,675.5003391525058,91.73283942865814,48,4,7
20,O-RAN negotiation-based ConMit,6.0,736.3778809854147,689.5098967454335,93.6353351383582,49,5,7
20,O-RAN negotiation-based ConMit,7.0,736.3778809854147,708.3974437937745,96.20026104610898,50,6,7
20,O-RAN negotiation-based ConMit,8.0,736.3778809854147,716.3445733348157,97.27947998332179,51,7,7
20,O-RAN negotiation-based ConMit,9.0,736.3778809854147,716.3445733348157,97.27947998332179,51,7,7
21,Quantum-classical hybrid,1.0,719.8628234312438,495.47635912410675,68.82927455017145,40,0,0
21,Quantum-classical hybrid,1.5,719.8628234312438,694.722389909901,96.50760774094289,53,0,0
21,O-RAN fixed-priority ConMit,1.0,719.8628234312438,490.9765833169468,68.2041865944257,38,0,7
21,O-RAN fixed-priority ConMit,1.5,719.8628234312438,614.4557734868654,85.35734218889745,46,0,7
21,O-RAN negotiation-based ConMit,1.0,719.8628234312438,490.9765833169468,68.2041865944257,38,0,7
21,O-RAN negotiation-based ConMit,2.0,719.8628234312438,614.4557734868654,85.35734218889745,46,1,7
21,O-RAN negotiation-based ConMit,3.0,719.8628234312438,633.4606546031187,87.9974120046529,47,2,7
21,O-RAN negotiation-based ConMit,4.0,719.8628234312438,640.9418549118677,89.03666560481658,47,3,7
21,O-RAN negotiation-based ConMit,5.0,719.8628234312438,661.5129598077456,91.89430795364983,49,4,7
21,O-RAN negotiation-based ConMit,6.0,719.8628234312438,669.7644089273685,93.04056094116932,50,5,7
21,O-RAN negotiation-based ConMit,7.0,719.8628234312438,679.5645762416805,94.40195466721275,50,6,7
21,O-RAN negotiation-based ConMit,8.0,719.8628234312438,699.708739467125,97.20028826213668,52,7,7
21,O-RAN negotiation-based ConMit,9.0,719.8628234312438,699.708739467125,97.20028826213668,52,7,7
22,Quantum-classical hybrid,1.0,734.1387602805175,482.40441831049037,65.71025048809051,30,0,0
22,Quantum-classical hybrid,1.5,734.1387602805175,730.9551615871738,99.56634918824783,44,0,0
22,O-RAN fixed-priority ConMit,1.0,734.1387602805175,519.439837356665,70.75499421365312,31,0,5
22,O-RAN fixed-priority ConMit,1.5,734.1387602805175,639.4704830980081,87.1048523379509,37,0,5
22,O-RAN negotiation-based ConMit,1.0,734.1387602805175,519.439837356665,70.75499421365312,31,0,5
22,O-RAN negotiation-based ConMit,2.0,734.1387602805175,647.0102259551778,88.13187110675814,38,1,5
22,O-RAN negotiation-based ConMit,3.0,734.1387602805175,666.1894572388004,90.7443515152703,40,2,5
22,O-RAN negotiation-based ConMit,4.0,734.1387602805175,696.5817797016792,94.88421227555297,42,3,5
22,O-RAN negotiation-based ConMit,5.0,734.1387602805175,709.6651852936259,96.66635569309264,43,4,5
22,O-RAN negotiation-based ConMit,6.0,734.1387602805175,718.8881873480489,97.92265798271686,43,5,5
22,O-RAN negotiation-based ConMit,7.0,734.1387602805175,718.8881873480489,97.92265798271686,43,5,5
22,O-RAN negotiation-based ConMit,8.0,734.1387602805175,718.8881873480489,97.92265798271686,43,5,5
22,O-RAN negotiation-based ConMit,9.0,734.1387602805175,718.8881873480489,97.92265798271686,43,5,5
23,Quantum-classical hybrid,1.0,715.1431649239848,567.7111663245535,79.38426795771692,35,0,0
23,Quantum-classical hybrid,1.5,715.1431649239848,715.1431649239848,100.0,45,0,0
23,O-RAN fixed-priority ConMit,1.0,715.1431649239848,563.4906826398933,78.79410868728483,35,0,5
23,O-RAN fixed-priority ConMit,1.5,715.1431649239848,649.1666676544671,90.77436511939108,41,0,5
23,O-RAN negotiation-based ConMit,1.0,715.1431649239848,563.4906826398933,78.79410868728483,35,0,5
23,O-RAN negotiation-based ConMit,2.0,715.1431649239848,657.2468470500346,91.90423390537414,41,1,5
23,O-RAN negotiation-based ConMit,3.0,715.1431649239848,672.9736023134303,94.10333976763424,43,2,5
23,O-RAN negotiation-based ConMit,4.0,715.1431649239848,692.8697100028188,96.88545510694581,44,3,5
23,O-RAN negotiation-based ConMit,5.0,715.1431649239848,700.7941230194803,97.99354274664294,44,4,5
23,O-RAN negotiation-based ConMit,6.0,715.1431649239848,711.2788217706527,99.45964062262374,44,5,5
23,O-RAN negotiation-based ConMit,7.0,715.1431649239848,711.2788217706527,99.45964062262374,44,5,5
23,O-RAN negotiation-based ConMit,8.0,715.1431649239848,711.2788217706527,99.45964062262374,44,5,5
23,O-RAN negotiation-based ConMit,9.0,715.1431649239848,711.2788217706527,99.45964062262374,44,5,5
24,Quantum-classical hybrid,1.0,674.9620433985319,516.3151858653273,76.4954401384714,38,0,0
24,Quantum-classical hybrid,1.5,674.9620433985319,628.4032819568703,93.10201782499776,46,0,0
24,O-RAN fixed-priority ConMit,1.0,674.9620433985319,481.44881468159383,71.3297613384938,38,0,5
24,O-RAN fixed-priority ConMit,1.5,674.9620433985319,590.8158155833945,87.53319114191237,45,0,5
24,O-RAN negotiation-based ConMit,1.0,674.9620433985319,481.44881468159383,71.3297613384938,38,0,5
24,O-RAN negotiation-based ConMit,2.0,674.9620433985319,595.0316572023193,88.15779539338959,46,1,5
24,O-RAN negotiation-based ConMit,3.0,674.9620433985319,602.0361159342258,89.19555133839623,47,2,5
24,O-RAN negotiation-based ConMit,4.0,674.9620433985319,636.6362543651715,94.32178603105079,50,3,5
24,O-RAN negotiation-based ConMit,5.0,674.9620433985319,643.4624730314042,95.33313455545992,50,4,5
24,O-RAN negotiation-based ConMit,6.0,674.9620433985319,653.2344718894097,96.78091950182551,52,5,5
24,O-RAN negotiation-based ConMit,7.0,674.9620433985319,653.2344718894097,96.78091950182551,52,5,5
24,O-RAN negotiation-based ConMit,8.0,674.9620433985319,653.2344718894097,96.78091950182551,52,5,5
24,O-RAN negotiation-based ConMit,9.0,674.9620433985319,653.2344718894097,96.78091950182551,52,5,5
25,Quantum-classical hybrid,1.0,709.4139014057274,521.3865029689975,73.49538850815479,39,0,0
25,Quantum-classical hybrid,1.5,709.4139014057274,708.7716370424433,99.90946549510639,54,0,0
25,O-RAN fixed-priority ConMit,1.0,709.4139014057274,441.9061204154348,62.291719902835716,32,0,7
25,O-RAN fixed-priority ConMit,1.5,709.4139014057274,573.3089261865949,80.81444768005872,41,0,7
25,O-RAN negotiation-based ConMit,1.0,709.4139014057274,441.9061204154348,62.291719902835716,32,0,7
25,O-RAN negotiation-based ConMit,2.0,709.4139014057274,576.8832794090076,81.31829363167174,42,1,7
25,O-RAN negotiation-based ConMit,3.0,709.4139014057274,594.6937155363765,83.82887822721983,43,2,7
25,O-RAN negotiation-based ConMit,4.0,709.4139014057274,594.6937155363765,83.82887822721983,43,3,7
25,O-RAN negotiation-based ConMit,5.0,709.4139014057274,618.5760646901309,87.19536838288646,45,4,7
25,O-RAN negotiation-based ConMit,6.0,709.4139014057274,641.9982550913005,90.49699390146704,47,5,7
25,O-RAN negotiation-based ConMit,7.0,709.4139014057274,672.1114688980754,94.74179566629073,49,6,7
25,O-RAN negotiation-based ConMit,8.0,709.4139014057274,672.1114688980754,94.74179566629073,49,7,7
25,O-RAN negotiation-based ConMit,9.0,709.4139014057274,672.1114688980754,94.74179566629073,49,7,7
26,Quantum-classical hybrid,1.0,716.2830711973374,497.08603004957246,69.39798663936652,35,0,0
26,Quantum-classical hybrid,1.5,716.2830711973374,716.2830711973374,100.0,52,0,0
26,O-RAN fixed-priority ConMit,1.0,716.2830711973374,503.174205506853,70.24795443870367,36,0,4
26,O-RAN fixed-priority ConMit,1.5,716.2830711973374,608.1237275838807,84.89991625340835,43,0,4
26,O-RAN negotiation-based ConMit,1.0,716.2830711973374,503.174205506853,70.24795443870367,36,0,4
26,O-RAN negotiation-based ConMit,2.0,716.2830711973374,625.7117509405267,87.35537332951176,44,1,4
26,O-RAN negotiation-based ConMit,3.0,716.2830711973374,640.6986763528414,89.44769213683226,45,2,4
26,O-RAN negotiation-based ConMit,4.0,716.2830711973374,671.4257276768357,93.73748377921059,47,3,4
26,O-RAN negotiation-based ConMit,5.0,716.2830711973374,688.7004701190007,96.14920382911887,49,4,4
26,O-RAN negotiation-based ConMit,6.0,716.2830711973374,688.7004701190007,96.14920382911887,49,4,4
26,O-RAN negotiation-based ConMit,7.0,716.2830711973374,688.7004701190007,96.14920382911887,49,4,4
26,O-RAN negotiation-based ConMit,8.0,716.2830711973374,688.7004701190007,96.14920382911887,49,4,4
26,O-RAN negotiation-based ConMit,9.0,716.2830711973374,688.7004701190007,96.14920382911887,49,4,4
27,Quantum-classical hybrid,1.0,714.2844579510461,401.68539095447534,56.23605364545187,28,0,0
27,Quantum-classical hybrid,1.5,714.2844579510461,619.5628870891055,86.7389567548966,43,0,0
27,O-RAN fixed-priority ConMit,1.0,714.2844579510461,422.49049187117066,59.14877289687946,30,0,8
27,O-RAN fixed-priority ConMit,1.5,714.2844579510461,581.097556967543,81.35380106609696,39,0,8
27,O-RAN negotiation-based ConMit,1.0,714.2844579510461,422.49049187117066,59.14877289687946,30,0,8
27,O-RAN negotiation-based ConMit,2.0,714.2844579510461,599.3885371222746,83.91454279176743,40,1,8
27,O-RAN negotiation-based ConMit,3.0,714.2844579510461,618.1451957666233,86.54047962065391,41,2,8
27,O-RAN negotiation-based ConMit,4.0,714.2844579510461,621.8287482362686,87.05617787344968,42,3,8
27,O-RAN negotiation-based ConMit,5.0,714.2844579510461,636.5188049339101,89.11278942842885,43,4,8
27,O-RAN negotiation-based ConMit,6.0,714.2844579510461,657.0754472017635,91.9907244078376,44,5,8
27,O-RAN negotiation-based ConMit,7.0,714.2844579510461,657.0754472017635,91.9907244078376,44,6,8
27,O-RAN negotiation-based ConMit,8.0,714.2844579510461,681.858725683041,95.4603894979012,47,7,8
27,O-RAN negotiation-based ConMit,9.0,714.2844579510461,693.6949158738308,97.11745903917928,48,8,8
28,Quantum-classical hybrid,1.0,709.953272072918,510.3165127707897,71.8802959074715,34,0,0
28,Quantum-classical hybrid,1.5,709.953272072918,709.2997229659456,99.90794477148276,48,0,0
28,O-RAN fixed-priority ConMit,1.0,709.953272072918,513.1500988014238,72.27941879937121,36,0,5
28,O-RAN fixed-priority ConMit,1.5,709.953272072918,615.5404458891824,86.70154362299513,42,0,5
28,O-RAN negotiation-based ConMit,1.0,709.953272072918,513.1500988014238,72.27941879937121,36,0,5
28,O-RAN negotiation-based ConMit,2.0,709.953272072918,634.9509335881497,89.43559506870405,43,1,5
28,O-RAN negotiation-based ConMit,3.0,709.953272072918,638.5814591309952,89.9469703501004,44,2,5
28,O-RAN negotiation-based ConMit,4.0,709.953272072918,654.6289455735304,92.20732847137221,45,3,5
28,O-RAN negotiation-based ConMit,5.0,709.953272072918,657.7636409708198,92.64886392456293,45,4,5
28,O-RAN negotiation-based ConMit,6.0,709.953272072918,702.571240713742,98.96020884055905,48,5,5
28,O-RAN negotiation-based ConMit,7.0,709.953272072918,702.571240713742,98.96020884055905,48,5,5
28,O-RAN negotiation-based ConMit,8.0,709.953272072918,702.571240713742,98.96020884055905,48,5,5
28,O-RAN negotiation-based ConMit,9.0,709.953272072918,702.571240713742,98.96020884055905,48,5,5
29,Quantum-classical hybrid,1.0,721.766609515548,577.1453978160002,79.96288415217518,40,0,0
29,Quantum-classical hybrid,1.5,721.766609515548,708.925680913178,98.22090292996667,53,0,0
29,O-RAN fixed-priority ConMit,1.0,721.766609515548,558.3739085653079,77.36211417983027,40,0,5
29,O-RAN fixed-priority ConMit,1.5,721.766609515548,639.4189021081905,88.59081227619694,46,0,5
29,O-RAN negotiation-based ConMit,1.0,721.766609515548,558.3739085653079,77.36211417983027,40,0,5
29,O-RAN negotiation-based ConMit,2.0,721.766609515548,644.3563055268218,89.27488429525934,47,1,5
29,O-RAN negotiation-based ConMit,3.0,721.766609515548,660.4225417051578,91.50084431703421,48,2,5
29,O-RAN negotiation-based ConMit,4.0,721.766609515548,665.3656956862865,92.18571307044559,49,3,5
29,O-RAN negotiation-based ConMit,5.0,721.766609515548,678.0510296237608,93.94325266430249,50,4,5
29,O-RAN negotiation-based ConMit,6.0,721.766609515548,703.4522298868304,97.46256208208216,51,5,5
29,O-RAN negotiation-based ConMit,7.0,721.766609515548,703.4522298868304,97.46256208208216,51,5,5
29,O-RAN negotiation-based ConMit,8.0,721.766609515548,703.4522298868304,97.46256208208216,51,5,5
29,O-RAN negotiation-based ConMit,9.0,721.766609515548,703.4522298868304,97.46256208208216,51,5,5
30,Quantum-classical hybrid,1.0,722.1656791134449,493.164698058785,68.28968923920765,35,0,0
30,Quantum-classical hybrid,1.5,722.1656791134449,689.0974190485728,95.42095934197984,48,0,0
30,O-RAN fixed-priority ConMit,1.0,722.1656791134449,460.889381744037,63.820449389098705,32,0,8
30,O-RAN fixed-priority ConMit,1.5,722.1656791134449,603.1635622718898,83.52149371212903,41,0,8
30,O-RAN negotiation-based ConMit,1.0,722.1656791134449,460.889381744037,63.820449389098705,32,0,8
30,O-RAN negotiation-based ConMit,2.0,722.1656791134449,620.4999534273684,85.9221050478493,42,1,8
30,O-RAN negotiation-based ConMit,3.0,722.1656791134449,635.4217088827326,87.98835603248244,44,2,8
30,O-RAN negotiation-based ConMit,4.0,722.1656791134449,654.2429765788972,90.5945817560962,45,3,8
30,O-RAN negotiation-based ConMit,5.0,722.1656791134449,665.1280035418167,92.10185734087369,46,4,8
30,O-RAN negotiation-based ConMit,6.0,722.1656791134449,683.0720708715342,94.58661504242303,48,5,8
30,O-RAN negotiation-based ConMit,7.0,722.1656791134449,696.6365179838102,96.4649163110361,49,6,8
30,O-RAN negotiation-based ConMit,8.0,722.1656791134449,704.4399093023409,97.54547047529802,50,7,8
30,O-RAN negotiation-based ConMit,9.0,722.1656791134449,711.3612991948169,98.50389180334741,51,8,8
31,Quantum-classical hybrid,1.0,701.0552141960336,499.6247331498421,71.26752972272078,33,0,0
31,Quantum-classical hybrid,1.5,701.0552141960336,699.2932353088765,99.74866760114215,46,0,0
31,O-RAN fixed-priority ConMit,1.0,701.0552141960336,515.3015269691075,73.50370078340443,35,0,5
31,O-RAN fixed-priority ConMit,1.5,701.0552141960336,615.0616090895913,87.73369010527092,41,0,5
31,O-RAN negotiation-based ConMit,1.0,701.0552141960336,515.3015269691075,73.50370078340443,35,0,5
31,O-RAN negotiation-based ConMit,2.0,701.0552141960336,628.3681933112405,89.63176945083417,42,1,5
31,O-RAN negotiation-based ConMit,3.0,701.0552141960336,661.9041429151209,94.41540830335155,45,2,5
31,O-RAN negotiation-based ConMit,4.0,701.0552141960336,666.1424095580118,95.01996363038828,46,3,5
31,O-RAN negotiation-based ConMit,5.0,701.0552141960336,676.6597972021123,96.5201860709505,46,4,5
31,O-RAN negotiation-based ConMit,6.0,701.0552141960336,683.6162370891374,97.51246738434217,47,5,5
31,O-RAN negotiation-based ConMit,7.0,701.0552141960336,683.6162370891374,97.51246738434217,47,5,5
31,O-RAN negotiation-based ConMit,8.0,701.0552141960336,683.6162370891374,97.51246738434217,47,5,5
31,O-RAN negotiation-based ConMit,9.0,701.0552141960336,683.6162370891374,97.51246738434217,47,5,5
32,Quantum-classical hybrid,1.0,711.7191469501836,599.544011666464,84.23884817987464,37,0,0
32,Quantum-classical hybrid,1.5,711.7191469501836,711.7191469501836,100.00000000000001,46,0,0
32,O-RAN fixed-priority ConMit,1.0,711.7191469501836,563.6389893577903,79.19401800177253,36,0,5
32,O-RAN fixed-priority ConMit,1.5,711.7191469501836,642.407070072157,90.26131625444692,42,0,5
32,O-RAN negotiation-based ConMit,1.0,711.7191469501836,563.6389893577903,79.19401800177253,36,0,5
32,O-RAN negotiation-based ConMit,2.0,711.7191469501836,642.407070072157,90.26131625444692,42,1,5
32,O-RAN negotiation-based ConMit,3.0,711.7191469501836,653.2856166455925,91.78980493148359,43,2,5
32,O-RAN negotiation-based ConMit,4.0,711.7191469501836,659.8347215901332,92.70998601310892,43,3,5
32,O-RAN negotiation-based ConMit,5.0,711.7191469501836,668.0434403219137,93.86335089965947,44,4,5
32,O-RAN negotiation-based ConMit,6.0,711.7191469501836,690.2154596070192,96.97862739321954,47,5,5
32,O-RAN negotiation-based ConMit,7.0,711.7191469501836,690.2154596070192,96.97862739321954,47,5,5
32,O-RAN negotiation-based ConMit,8.0,711.7191469501836,690.2154596070192,96.97862739321954,47,5,5
32,O-RAN negotiation-based ConMit,9.0,711.7191469501836,690.2154596070192,96.97862739321954,47,5,5
33,Quantum-classical hybrid,1.0,750.4876997976988,587.8950168773182,78.33506359075452,45,0,0
33,Quantum-classical hybrid,1.5,750.4876997976988,729.1900503598368,97.16215876108257,56,0,0
33,O-RAN fixed-priority ConMit,1.0,750.4876997976988,633.3820518883721,84.3960603297171,49,0,7
33,O-RAN fixed-priority ConMit,1.5,750.4876997976988,689.890835464696,91.9256685553491,53,0,7
33,O-RAN negotiation-based ConMit,1.0,750.4876997976988,633.3820518883721,84.3960603297171,49,0,7
33,O-RAN negotiation-based ConMit,2.0,750.4876997976988,689.890835464696,91.9256685553491,53,1,7
33,O-RAN negotiation-based ConMit,3.0,750.4876997976988,693.6592800183093,92.42780130910765,52,2,7
33,O-RAN negotiation-based ConMit,4.0,750.4876997976988,693.6592800183093,92.42780130910765,52,3,7
33,O-RAN negotiation-based ConMit,5.0,750.4876997976988,693.6592800183093,92.42780130910765,52,4,7
33,O-RAN negotiation-based ConMit,6.0,750.4876997976988,695.8643210809134,92.72161572647899,52,5,7
33,O-RAN negotiation-based ConMit,7.0,750.4876997976988,705.2144225135899,93.9674857700782,53,6,7
33,O-RAN negotiation-based ConMit,8.0,750.4876997976988,720.9097504403267,96.05883622538447,54,7,7
33,O-RAN negotiation-based ConMit,9.0,750.4876997976988,720.9097504403267,96.05883622538447,54,7,7
34,Quantum-classical hybrid,1.0,743.1453748290271,553.1165511686658,74.4291184340506,37,0,0
34,Quantum-classical hybrid,1.5,743.1453748290271,742.0944449767276,99.85858354396119,49,0,0
34,O-RAN fixed-priority ConMit,1.0,743.1453748290271,568.0098526512783,76.43320834526601,37,0,4
34,O-RAN fixed-priority ConMit,1.5,743.1453748290271,657.0023028225517,88.40831485679448,42,0,4
34,O-RAN negotiation-based ConMit,1.0,743.1453748290271,568.0098526512783,76.43320834526601,37,0,4
34,O-RAN negotiation-based ConMit,2.0,743.1453748290271,671.3265352420805,90.33582902894743,43,1,4
34,O-RAN negotiation-based ConMit,3.0,743.1453748290271,686.5288454220567,92.38150013111554,44,2,4
34,O-RAN negotiation-based ConMit,4.0,743.1453748290271,705.7862272831778,94.97283454742023,46,3,4
34,O-RAN negotiation-based ConMit,5.0,743.1453748290271,719.9275525588538,96.87573615384272,47,4,4
34,O-RAN negotiation-based ConMit,6.0,743.1453748290271,719.9275525588538,96.87573615384272,47,4,4
34,O-RAN negotiation-based ConMit,7.0,743.1453748290271,719.9275525588538,96.87573615384272,47,4,4
34,O-RAN negotiation-based ConMit,8.0,743.1453748290271,719.9275525588538,96.87573615384272,47,4,4
34,O-RAN negotiation-based ConMit,9.0,743.1453748290271,719.9275525588538,96.87573615384272,47,4,4
35,Quantum-classical hybrid,1.0,701.3186782080643,480.74156858250296,68.54823399411566,38,0,0
35,Quantum-classical hybrid,1.5,701.3186782080643,665.2307814857811,94.85427982404643,53,0,0
35,O-RAN fixed-priority ConMit,1.0,701.3186782080643,502.22574700803773,71.61163143284193,40,0,5
35,O-RAN fixed-priority ConMit,1.5,701.3186782080643,603.2489030697426,86.01637483990883,48,0,5
35,O-RAN negotiation-based ConMit,1.0,701.3186782080643,502.22574700803773,71.61163143284193,40,0,5
35,O-RAN negotiation-based ConMit,2.0,701.3186782080643,613.0933474534338,87.42007970184758,49,1,5
35,O-RAN negotiation-based ConMit,3.0,701.3186782080643,625.2491266198105,89.15335439480684,50,2,5
35,O-RAN negotiation-based ConMit,4.0,701.3186782080643,636.8989203856736,90.81448137286328,51,3,5
35,O-RAN negotiation-based ConMit,5.0,701.3186782080643,658.9912477627206,93.9645938771381,53,4,5
35,O-RAN negotiation-based ConMit,6.0,701.3186782080643,666.693298850524,95.06281802646247,54,5,5
35,O-RAN negotiation-based ConMit,7.0,701.3186782080643,666.693298850524,95.06281802646247,54,5,5
35,O-RAN negotiation-based ConMit,8.0,701.3186782080643,666.693298850524,95.06281802646247,54,5,5
35,O-RAN negotiation-based ConMit,9.0,701.3186782080643,666.693298850524,95.06281802646247,54,5,5
36,Quantum-classical hybrid,1.0,720.7852269260114,521.566501824929,72.36087565907727,39,0,0
36,Quantum-classical hybrid,1.5,720.7852269260114,692.607361163107,96.09067101956614,48,0,0
36,O-RAN fixed-priority ConMit,1.0,720.7852269260114,507.69787656818653,70.43677611615391,37,0,6
36,O-RAN fixed-priority ConMit,1.5,720.7852269260114,624.9452479480354,86.70339299451071,44,0,6
36,O-RAN negotiation-based ConMit,1.0,720.7852269260114,507.69787656818653,70.43677611615391,37,0,6
36,O-RAN negotiation-based ConMit,2.0,720.7852269260114,632.0211457054864,87.68508594452136,46,1,6
36,O-RAN negotiation-based ConMit,3.0,720.7852269260114,652.0658659107343,90.46604197087252,47,2,6
36,O-RAN negotiation-based ConMit,4.0,720.7852269260114,662.1680067662809,91.86758857285132,47,3,6
36,O-RAN negotiation-based ConMit,5.0,720.7852269260114,673.0291944076201,93.37444349101601,47,4,6
36,O-RAN negotiation-based ConMit,6.0,720.7852269260114,683.5555081253275,94.83483881052052,49,5,6
36,O-RAN negotiation-based ConMit,7.0,720.7852269260114,710.4205164330854,98.56202512125155,50,6,6
36,O-RAN negotiation-based ConMit,8.0,720.7852269260114,710.4205164330854,98.56202512125155,50,6,6
36,O-RAN negotiation-based ConMit,9.0,720.7852269260114,710.4205164330854,98.56202512125155,50,6,6
37,Quantum-classical hybrid,1.0,688.834637047996,480.37560035131327,69.73743399576495,37,0,0
37,Quantum-classical hybrid,1.5,688.834637047996,619.6559090510073,89.95713567867979,46,0,0
37,O-RAN fixed-priority ConMit,1.0,688.834637047996,469.1238971625814,68.10399360476616,36,0,6
37,O-RAN fixed-priority ConMit,1.5,688.834637047996,577.8520376555084,83.88835383364227,45,0,6
37,O-RAN negotiation-based ConMit,1.0,688.834637047996,469.1238971625814,68.10399360476616,36,0,6
37,O-RAN negotiation-based ConMit,2.0,688.834637047996,579.2099784538714,84.08548979709823,45,1,6
37,O-RAN negotiation-based ConMit,3.0,688.834637047996,584.119667394668,84.79824271002333,46,2,6
37,O-RAN negotiation-based ConMit,4.0,688.834637047996,591.2551020829479,85.83411319395528,47,3,6
37,O-RAN negotiation-based ConMit,5.0,688.834637047996,597.142490551268,86.68880140962784,48,4,6
37,O-RAN negotiation-based ConMit,6.0,688.834637047996,621.3564743430665,90.20401137287354,49,5,6
37,O-RAN negotiation-based ConMit,7.0,688.834637047996,654.1353341648658,94.96260771208686,51,6,6
37,O-RAN negotiation-based ConMit,8.0,688.834637047996,654.1353341648658,94.96260771208686,51,6,6
37,O-RAN negotiation-based ConMit,9.0,688.834637047996,654.1353341648658,94.96260771208686,51,6,6
38,Quantum-classical hybrid,1.0,699.320107071458,465.31404429091634,66.53806169531025,35,0,0
38,Quantum-classical hybrid,1.5,699.320107071458,695.6038752618335,99.46859359940517,52,0,0
38,O-RAN fixed-priority ConMit,1.0,699.320107071458,457.24678761804057,65.38447600668204,33,0,7
38,O-RAN fixed-priority ConMit,1.5,699.320107071458,583.7828477187853,83.47863043199088,42,0,7
38,O-RAN negotiation-based ConMit,1.0,699.320107071458,457.24678761804057,65.38447600668204,33,0,7
38,O-RAN negotiation-based ConMit,2.0,699.320107071458,597.5785575390195,85.45136218683865,43,1,7
38,O-RAN negotiation-based ConMit,3.0,699.320107071458,619.8460417922543,88.63552406464942,44,2,7
38,O-RAN negotiation-based ConMit,4.0,699.320107071458,624.3175417936033,89.27493081931493,45,3,7
38,O-RAN negotiation-based ConMit,5.0,699.320107071458,641.8246708481926,91.77838079559316,47,4,7
38,O-RAN negotiation-based ConMit,6.0,699.320107071458,647.615176615061,92.6064001401416,47,5,7
38,O-RAN negotiation-based ConMit,7.0,699.320107071458,651.2520159986742,93.12645373889241,47,6,7
38,O-RAN negotiation-based ConMit,8.0,699.320107071458,687.1030798494407,98.25301359156131,50,7,7
38,O-RAN negotiation-based ConMit,9.0,699.320107071458,687.1030798494407,98.25301359156131,50,7,7
39,Quantum-classical hybrid,1.0,702.1593814927921,606.1259577371707,86.32313029109514,44,0,0
39,Quantum-classical hybrid,1.5,702.1593814927921,684.9542828232617,97.54968756054326,49,0,0
39,O-RAN fixed-priority ConMit,1.0,702.1593814927921,587.2230758710585,83.63102329027082,45,0,5
39,O-RAN fixed-priority ConMit,1.5,702.1593814927921,645.9534232937561,91.9952706350598,50,0,5
39,O-RAN negotiation-based ConMit,1.0,702.1593814927921,587.2230758710585,83.63102329027082,45,0,5
39,O-RAN negotiation-based ConMit,2.0,702.1593814927921,652.4225446901614,92.91658872421671,50,1,5
39,O-RAN negotiation-based ConMit,3.0,702.1593814927921,662.521287162841,94.35482949103655,51,2,5
39,O-RAN negotiation-based ConMit,4.0,702.1593814927921,683.4228619993515,97.33158596363027,52,3,5
39,O-RAN negotiation-based ConMit,5.0,702.1593814927921,683.4228619993515,97.33158596363027,52,4,5
39,O-RAN negotiation-based ConMit,6.0,702.1593814927921,683.4228619993515,97.33158596363027,52,5,5
39,O-RAN negotiation-based ConMit,7.0,702.1593814927921,683.4228619993515,97.33158596363027,52,5,5
39,O-RAN negotiation-based ConMit,8.0,702.1593814927921,683.4228619993515,97.33158596363027,52,5,5
39,O-RAN negotiation-based ConMit,9.0,702.1593814927921,683.4228619993515,97.33158596363027,52,5,5
40,Quantum-classical hybrid,1.0,697.2604677652592,551.8325889147756,79.14296226823465,40,0,0
40,Quantum-classical hybrid,1.5,697.2604677652592,671.1876411095052,96.26067619474854,51,0,0
40,O-RAN fixed-priority ConMit,1.0,697.2604677652592,551.8325889147756,79.14296226823465,40,0,5
40,O-RAN fixed-priority ConMit,1.5,697.2604677652592,634.5792853831199,91.01036337496166,47,0,5
40,O-RAN negotiation-based ConMit,1.0,697.2604677652592,551.8325889147756,79.14296226823465,40,0,5
40,O-RAN negotiation-based ConMit,2.0,697.2604677652592,641.9567284683028,92.06842466285137,47,1,5
40,O-RAN negotiation-based ConMit,3.0,697.2604677652592,647.4811133299556,92.86072325384401,48,2,5
40,O-RAN negotiation-based ConMit,4.0,697.2604677652592,671.6292262144025,96.3240076361986,50,3,5
40,O-RAN negotiation-based ConMit,5.0,697.2604677652592,671.6292262144025,96.3240076361986,50,4,5
40,O-RAN negotiation-based ConMit,6.0,697.2604677652592,684.8705607785276,98.223059020334,51,5,5
40,O-RAN negotiation-based ConMit,7.0,697.2604677652592,684.8705607785276,98.223059020334,51,5,5
40,O-RAN negotiation-based ConMit,8.0,697.2604677652592,684.8705607785276,98.223059020334,51,5,5
40,O-RAN negotiation-based ConMit,9.0,697.2604677652592,684.8705607785276,98.223059020334,51,5,5
41,Quantum-classical hybrid,1.0,718.3754678321326,456.52632109936525,63.54982060802286,33,0,0
41,Quantum-classical hybrid,1.5,718.3754678321326,717.470867227852,99.87407690758003,52,0,0
41,O-RAN fixed-priority ConMit,1.0,718.3754678321326,476.4279836854188,66.32019118402701,32,0,7
41,O-RAN fixed-priority ConMit,1.5,718.3754678321326,607.1362984131399,84.51517703483346,41,0,7
41,O-RAN negotiation-based ConMit,1.0,718.3754678321326,476.4279836854188,66.32019118402701,32,0,7
41,O-RAN negotiation-based ConMit,2.0,718.3754678321326,626.3501535179216,87.18980276540915,43,1,7
